page_number	adm_cnty	lg_area	lg_type	admc_unit	g_unit	unmarried	married	widowed	retired	occ_unmarried	occ_married	occ_widowed	i1vi5	i2iv3	iii3	iii4	iii57	iv1hotel	iv1other	iv3char	iv3laundry	iv23other	v234iii2	vii	x110	xi14	xiii	xv	xvi12	xvi3	xvii12	xviii16	xviii16wool	xviii16cotton	xviii16other	xviii7xix1	xix1tailor	xix1milliner	xix1dress	xix1stay	xix1boot	xix1other	xx1	xx1xxii4	xx4coffee	xx4other	others	prop_unmar	prop_mar	prop_wid	prop_marrwid	prop_dom	rec_num
456	"YORKSHIRE, WEST RIDING"	Horsforth	UD	10200120	10108550	1856	1772	347	2636	1152	120	67	10	12	13	52	8	0	299	25	129	4	28	7	9	1	4	3	0	0	4	423	339		84	29	55	15	97	4	2	0	0	77	8	13	8	621	68	193	88	138	816
456	"YORKSHIRE, WEST RIDING"	Hoyland Nether	UD	10200120	10026350	1840	2703	338	4328	427	87	39	11	0	9	67	7	6	216	24	2	4	3	13	0	1	2	1	0	0	0	3	1		2	18	2	11	50	3	0	0	1	48	11	23	17	232	32	115	41	73	817
456	"YORKSHIRE, WEST RIDING"	Ilkley	UD	10200120	10153499	2441	1404	371	2551	1419	135	111	13	31	33	85	16	139	775	31	60	10	17	3	0	1	4	2	0	0	4	34	11		23	33	2	22	94	6	2	3	6	64	99	41	35	581	96	299	139	448	818
456	"YORKSHIRE, WEST RIDING"	Keighley	MB	10200120	10002540	8751	8432	1777	10728	6609	1198	425	24	58	55	197	30	15	557	142	107	31	75	13	27	0	20	13	0	1	84	5406	5151		255	136	80	95	321	64	4	11	53	353	67	84	109	755	142	239	159	55	819
456	"YORKSHIRE, WEST RIDING"	Knaresborough	UD	10200120	10002321	1096	918	285	1475	585	144	95	8	13	10	45	6	6	261	64	47	4	8	10	1	1	6	2	5	0	0	52	0		52	22	4	12	70	4	2	0	2	71	18	40	30	534	157	333	199	197	820
456	"YORKSHIRE, WEST RIDING"	Knottingley	UD	10200120	10042434	1023	1206	212	2008	320	69	44	4	0	6	34	8	0	104	22	0	6	2	7	0	0	2	1	0	0	2	4	0		4	11	0	8	27	1	1	0	0	29	4	11	139	313	57	208	80	73	821
458	"YORKSHIRE, WEST RIDING"	Linthwaite	UD	10200120	10136052	1768	1789	377	2304	1291	254	85	4	0	9	23	4	3	74	16	2	4	6	7	2	0	2	1	0	0	1	1314	1139		175	11	18	14	40	0	2	0	7	34	6	18	8	730	142	225	157	34	822
458	"YORKSHIRE, WEST RIDING"	Liversedge	UD	10200120	10209020	2600	2978	525	3839	1884	289	91	4	1	15	59	3	1	130	21	32	9	6	2	15	0	22	3	29	1	7	1606	1334		272	18	10	14	75	34	9	8	11	66	9	21	23	725	97	173	108	36	823
458	"YORKSHIRE, WEST RIDING"	Marsden	UD	10200120	10026398	1069	1073	233	1313	786	221	55	4	0	5	15	2	0	38	5	3	5	5	11	3	0	0	0	0	0	0	867	856		11	8	2	8	29	0	0	0	2	16	16	13	5	735	206	236	211	29	824
458	"YORKSHIRE, WEST RIDING"	Meltham	UD	10200120	10000506	1209	982	269	1360	929	110	61	2	14	22	21	0	1	71	6	3	3	5	13	2	0	1	3	0	0	38	815	62		753	9	13	7	25	0	0	0	1	7	2	5	11	768	112	227	137	54	825
458	"YORKSHIRE, WEST RIDING"	Mexborough	UD	10200120	10074307	1792	2747	326	4213	483	109	60	6	8	20	56	20	4	215	22	1	14	9	4	0	0	6	11	0	0	1	3	0		3	28	3	9	65	0	0	1	5	67	8	14	52	270	40	184	55	74	826
458	"YORKSHIRE, WEST RIDING"	Mirfield	UD	10200120	10136076	2193	2306	503	3208	1448	240	106	3	17	15	53	3	8	247	28	15	10	10	5	6	0	2	1	1	1	5	1086	883		203	19	62	15	60	2	2	3	3	61	6	16	29	660	104	211	123	84	827
458	"YORKSHIRE, WEST RIDING"	Morley	MB	10200120	10061957	4735	4846	917	6099	3286	892	221	6	5	20	66	7	1	335	47	22	19	34	13	25	0	5	1	32	3	3	3276	3165		111	34	31	28	108	14	3	2	14	110	19	29	87	694	184	241	193	57	828
458	"YORKSHIRE, WEST RIDING"	Normanton	UD	10200120	10136088	1844	2810	306	4307	487	98	68	5	1	16	83	7	6	181	18	2	13	9	1	0	0	4	1	0	0	2	8	3		5	35	7	25	67	1	0	2	10	78	27	17	27	264	35	222	53	62	829
458	"YORKSHIRE, WEST RIDING"	Ossett	MB	10200120	10026647	2622	2969	500	4070	1644	275	102	3	1	16	68	3	0	226	24	10	1	4	9	0	36	0	27	0	0	14	946	920		26	19	9	20	79	1	0	2	13	72	11	24	383	627	93	204	109	64	830
458	"YORKSHIRE, WEST RIDING"	Otley	UD	10200120	10026428	1918	1809	337	2740	1167	96	61	8	14	14	41	6	0	251	15	4	3	13	2	0	0	5	2	7	1	152	528	511		17	22	5	21	72	1	0	2	5	61	13	17	39	608	53	181	73	117	831
458	"YORKSHIRE, WEST RIDING"	Pontefract	MB	10200120	10042549	2405	2747	447	4331	1000	155	113	5	23	29	92	17	18	371	45	39	19	17	22	0	0	5	7	0	0	1	8	1		7	32	11	24	75	3	0	0	223	72	27	37	46	416	56	253	84	125	832
458	"YORKSHIRE, WEST RIDING"	Pudsey	MB	10200120	10002357	2880	2765	671	3602	1996	566	152	7	0	18	84	6	18	189	43	36	11	39	5	2	0	2	1	0	1	51	1764	1685		79	33	49	26	88	3	62	0	10	113	8	23	22	693	205	227	209	53	833
458	"YORKSHIRE, WEST RIDING"	Queensbury	UD	10200120	10492324	1328	1204	315	1524	1023	221	79	0	1	5	29	4	0	57	11	8	5	13	6	1	0	0	0	1	0	1	1011	980		31	15	5	11	54	3	2	0	19	38	1	13	9	770	184	251	197	35	834
458	"YORKSHIRE, WEST RIDING"	Rawmarsh	UD	10200120	10221109	2289	3326	375	5279	549	102	60	3	8	14	66	9	0	269	45	2	11	5	8	1	0	4	0	0	0	0	6	1		5	25	5	23	73	2	0	0	1	82	5	24	20	240	31	160	44	75	835
458	"YORKSHIRE, WEST RIDING"	"Ripon, City of"	MB	10200120	10002552	2010	1426	407	2556	1006	144	137	6	21	30	76	10	43	487	66	65	14	15	6	0	0	3	5	1	0	8	23	0		23	31	2	22	112	4	0	3	2	86	54	31	61	500	101	337	153	246	836
458	"YORKSHIRE, WEST RIDING"	Rothwell	UD	10200120	10055131	2209	2732	413	4251	958	78	67	9	35	13	58	2	1	175	36	8	7	27	14	13	0	9	10	1	1	25	181	95		86	16	185	22	116	10	3	8	11	58	9	22	18	434	29	162	46	57	837
458	"YORKSHIRE, WEST RIDING"	Royston	UD	10200120	10108603	750	1163	108	1774	193	36	18	2	0	4	27	8	0	110	2	0	6	0	3	0	0	2	0	0	0	0	1	0		1	10	1	1	30	0	1	2	0	28	0	3	6	257	31	167	42	94	838
458	"YORKSHIRE, WEST RIDING"	Saddleworth	UD	10200120	10094124	2549	2384	524	3264	1753	320	120	14	4	12	81	9	0	193	16	34	8	14	42	1	0	0	0	1	0	0	1512	1108		404	19	3	19	65	5	0	12	9	64	13	24	19	688	134	229	151	64	839
458	"YORKSHIRE, WEST RIDING"	Selby	UD	10200120	10108615	1583	1644	287	2618	702	109	85	6	15	12	51	12	4	261	33	19	12	9	30	0	0	2	3	1	0	1	105	3		102	22	2	25	84	4	0	1	24	59	28	33	38	443	66	296	100	131	840
458	"YORKSHIRE, WEST RIDING"	Shipley	UD	10200120	10026465	5890	5569	1172	7198	4296	868	269	26	12	41	175	31	8	603	77	45	14	105	12	37	3	5	25	1	15	24	3323	2961		362	105	18	66	195	17	2	8	62	225	45	42	66	729	156	230	169	88	841
458	"YORKSHIRE, WEST RIDING"	Skipton	UD	10200120	10202486	2823	2376	461	3203	1910	436	111	8	21	33	84	11	38	232	40	21	15	46	3	0	0	6	0	1	0	4	1479	9		1470	51	14	30	77	8	0	1	5	98	26	46	59	677	184	241	193	81	842
458	"YORKSHIRE, WEST RIDING"	Slaithwaite	UD	10200120	10074320	1078	1098	240	1460	779	132	45	4	0	6	19	2	0	44	6	1	3	4	18	2	0	0	0	0	0	0	746	549		197	8	6	3	39	4	1	0	3	21	4	7	5	723	120	188	132	33	843
458	"YORKSHIRE, WEST RIDING"	Sowerby Bridge	UD	10200120	10026477	2413	2258	514	2869	1888	321	107	3	0	7	40	5	1	142	29	16	4	16	0	26	2	6	0	0	2	0	1719	879		840	20	36	21	57	9	0	0	16	84	12	24	19	782	142	208	154	49	844
458	"YORKSHIRE, WEST RIDING"	Springhead	UD	10200120	10220841	863	985	195	1185	606	194	58	1	1	3	18	0	0	45	18	4	1	2	18	4	0	0	0	0	0	1	670	11		659	7	1	7	12	1	0	1	2	21	1	12	7	702	197	297	214	37	845
458	"YORKSHIRE, WEST RIDING"	Stanley	UD	10200120	10023786	1989	2611	329	3866	881	111	71	1	12	16	43	1	1	190	44	20	6	5	33	0	0	7	2	0	0	6	416	341		75	10	22	11	76	4	1	0	20	60	11	27	18	443	43	216	62	64	846
458	"YORKSHIRE, WEST RIDING"	Stocksbridge	UD	10200120	10199414	1101	1272	228	2057	472	36	36	7	2	4	27	1	0	107	10	1	4	3	16	11	0	1	0	0	0	1	1	0		1	13	7	5	29	2	0	236	4	29	0	14	9	429	28	158	48	72	847
458	"YORKSHIRE, WEST RIDING"	Swinton	UD	10200120	10220671	1781	2565	323	4074	468	74	53	3	0	13	68	2	1	221	28	3	3	5	4	1	0	1	1	0	0	0	3	0		3	24	1	21	58	1	0	0	12	67	7	20	27	263	29	164	44	79	848
458	"YORKSHIRE, WEST RIDING"	Todmorden	MB	10200120	10000518	4872	5201	1095	5853	3698	1364	253	11	16	28	116	11	3	226	55	27	17	16	19	13	0	21	6	2	0	3	3943	1		3942	38	195	48	130	56	19	38	6	129	22	59	42	759	262	231	257	35	849
458	"YORKSHIRE, WEST RIDING"	"Wakefield, City of"	MB	10200120	10136313	9181	9530	1899	14610	5004	623	373	27	221	79	321	63	50	1152	228	133	62	76	7	2	4	44	12	1	0	77	1897	1577		320	145	67	96	324	60	8	5	27	324	94	177	217	545	65	196	87	107	850
458	"YORKSHIRE, WEST RIDING"	Wath upon Dearne	UD	10200120	10221286	1665	2194	252	3572	442	53	44	2	11	23	40	4	8	253	11	5	8	3	4	1	0	0	3	0	0	0	1	1		0	10	0	4	54	0	0	0	2	58	8	18	8	265	24	175	40	106	851
458	"YORKSHIRE, WEST RIDING"	Wheatley	UD	10200120	10026490	1101	1085	189	1768	553	27	27	4	2	18	44	5	1	322	18	10	1	13	0	2	0	3	3	0	0	2	2	1		1	23	4	15	45	1	0	0	1	35	11	3	19	502	25	143	42	254	852
458	"YORKSHIRE, WEST RIDING"	Whitwood	UD	10200120	10055143	674	986	131	1509	220	41	21	0	1	3	7	0	1	94	13	3	4	2	3	0	0	0	0	0	0	0	7	0		7	3	1	4	12	0	0	0	3	23	2	17	79	326	42	160	56	90	853
458	"YORKSHIRE, WEST RIDING"	Wombwell	UD	10200120	10136167	2099	3196	338	5027	435	120	51	2	0	12	54	14	9	256	12	3	7	6	3	0	1	1	1	0	0	0	4	1		3	17	1	10	60	2	1	0	5	82	8	23	12	207	38	151	48	75	854
458	"YORKSHIRE, WEST RIDING"	Worsborough	UD	10200120	10186237	1625	2384	244	3694	453	67	39	3	1	8	37	2	0	200	38	8	3	3	6	0	0	32	1	1	0	1	31	4		27	15	30	6	30	17	2	0	1	43	8	19	13	279	28	160	40	77	855
458	"YORKSHIRE, WEST RIDING"	Yeadon	UD	10200120	10026507	1484	1445	295	1932	985	240	67	0	1	9	35	4	0	107	14	3	5	4	2	0	0	1	0	0	0	7	882	858		24	21	1	10	61	1	32	0	5	49	6	15	17	664	166	227	176	61	856
458	"YORKSHIRE, WEST RIDING"	Other Urban Districts	UDA	10200120		30937	30612	6166	43981	19650	2800	1284	69	209	193	771	56	37	2811	274	179	75	189	454	18	11	48	97	3	5	153	14282	10334		3948	212	707	209	981	108	119	132	65	703	67	309	188	635	91	208	111	73	857
458	"YORKSHIRE, WEST RIDING"	Rural Districts	RDA	10200120		62572	69310	11018	110181	26602	3351	2766	325	577	677	1818	186	283	12133	686	507	254	224	3052	115	12	105	34	4	3	186	5016	2094		2922	399	603	278	1867	98	19	20	146	1466	320	684	622	425	48	251	76	149	858
458	"YORKSHIRE, WEST RIDING"	"BRADFORD, CITY OF"	CB	10200120	10220440	59946	57765	13386	72064	43901	11242	3890	220	316	463	1247	323	196	4613	1287	885	359	990	79	244	23	215	133	19	92	1161	35575	29621		5954	1093	466	638	2845	303	40	91	291	2102	581	892	1251	732	195	291	213	65	859
458	"YORKSHIRE, WEST RIDING"	HALIFAX	CB	10200120	10026635	21642	20079	5037	26766	16001	2716	1275	49	160	173	402	87	64	1633	502	227	107	329	40	147	238	74	34	15	28	193	11078	7876		3202	345	246	217	877	620	50	79	451	658	189	281	399	739	135	253	159	63	860
458	"YORKSHIRE, WEST RIDING"	HUDDERSFIELD	CB	10200120	10166937	22264	20921	4996	28225	15855	2766	1335	71	91	226	493	89	97	2253	417	339	106	219	34	92	9	67	67	11	23	329	10194	8085		2109	361	1615	197	661	111	5	22	83	594	229	308	543	712	132	267	158	86	861
458	"YORKSHIRE, WEST RIDING"	"LEEDS, CITY OF"	CB	10200120	10108809	85904	85206	17682	117217	55235	11112	5228	398	517	746	1980	548	394	8405	2234	1226	619	2018	62	1640	73	579	734	265	169	3014	10478	8358		2120	1541	15917	946	5361	767	1279	684	632	3159	1015	1286	2889	643	130	296	159	82	862
458	"YORKSHIRE, WEST RIDING"	ROTHERHAM	CB	10200120	10136301	9064	11824	1760	18557	3192	549	350	18	92	89	263	45	23	1550	216	65	36	79	8	55	3	25	11	0	0	30	29	1		28	148	63	72	289	63	2	2	40	372	67	118	218	352	46	199	66	119	863
458	"YORKSHIRE, WEST RIDING"	"SHEFFIELD, CITY OF"	CB	10200120	10152513	75269	87023	16378	128925	38376	6699	4670	308	698	769	1697	454	268	11867	2518	981	443	1734	51	9281	363	954	278	249	169	748	145	17		128	1667	938	660	2737	368	61	213	794	3419	763	1392	2758	510	77	285	110	120	864
458	"YORKSHIRE, WEST RIDING"	"YORK, CITY OF"	CB	10200120	10095920	16081	14776	3124	23085	8983	1008	905	57	260	210	487	124	189	2760	401	426	98	287	42	9	3	66	33	20	3	309	72	0		72	304	33	204	664	97	3	8	2282	506	284	271	384	559	68	290	107	153	865
458	ANGLESEY	ANGLESEY	CTOT	10134845		10133	8939	2402	15361	4735	494	884	43	20	82	282	36	86	2426	155	94	35	9	1069	2	1	3	3	2	0	1	42				125	5	94	529	87	3	2	3	429	182	156	107	467	55	368	122	190	866
458	ANGLESEY	Holyhead	UD	10134845	10092899	2026	1891	454	3430	749	90	102	6	6	21	89	16	32	292	26	18	3	6	4	0	1	2	2	0	0	0	6				40	0	24	118	6	0	0	0	79	29	64	51	370	48	225	82	117	867
458	ANGLESEY	Other Urban Districts	UDA	10134845		1861	1453	461	2608	909	91	167	3	1	16	52	6	26	440	30	21	14	2	67	0	0	1	1	0	0	1	7				47	2	32	116	6	0	2	0	116	78	49	31	488	63	362	135	204	868
458	ANGLESEY	Rural Districts	RDA	10134845		6246	5595	1487	9323	3077	313	615	34	13	45	141	14	28	1694	99	55	18	1	998	2	0	0	0	2	0	0	29				38	3	38	295	75	3	0	3	234	75	43	25	493	56	414	131	209	869
458	BRECKNOCKSHIRE	BRECKNOCKSHIRE	CTOT	10107404		10426	9982	2095	16285	4874	658	686	75	58	87	345	26	97	2460	146	112	58	26	832	29	1	4	3	1	0	5	12				163	9	81	607	8	18	4	10	368	170	279	124	467	66	327	111	192	870
458	BRECKNOCKSHIRE	Brecknock	UD	10107404	10009352	1243	931	256	1556	684	106	84	9	13	15	68	3	37	309	34	32	13	9	6	0	0	3	1	1	0	0	1				41	0	20	93	0	2	3	0	62	24	45	30	550	114	328	160	244	871
458	BRECKNOCKSHIRE	Brynmawr	UD	10107404	10177388	1129	1363	246	2185	411	81	61	5	0	8	40	2	8	199	17	6	4	7	1	0	0	0	0	0	0	1	0				40	2	9	56	0	15	1	5	51	8	51	17	364	59	248	88	126	872
458	BRECKNOCKSHIRE	Other Urban Districts	UDA	10107404		938	682	217	1139	512	103	83	6	11	13	25	10	29	199	18	16	6	5	14	1	0	0	0	0	0	0	2				23	1	20	73	5	0	0	0	62	89	40	30	546	151	382	207	202	873
458	BRECKNOCKSHIRE	Rural Districts	RDA	10107404		7116	7006	1376	11405	3267	368	458	55	34	51	212	11	23	1753	77	58	35	5	811	28	1	1	2	0	0	4	9				59	6	32	385	3	1	0	5	193	49	143	47	459	53	333	99	195	874
458	CARDIGANSHIRE	CARDIGANSHIRE	CTOT	10025059		14871	9614	3357	17929	7816	772	1325	135	20	67	346	37	207	2775	456	156	81	19	2571	3	1	6	8	0	0	5	115				168	16	141	920	153	1	6	28	513	562	282	115	526	80	395	162	178	875
458	CARDIGANSHIRE	Aberystwyth	MB	10025059	10113647	2395	1313	468	2557	1211	176	232	21	4	27	73	11	172	348	39	37	12	11	5	0	0	1	3	0	0	5	1				47	6	47	129	7	1	4	2	105	381	70	50	506	134	496	229	184	876
458	CARDIGANSHIRE	Other Urban Districts	UDA	10025059		2021	1373	509	2568	1015	147	173	15	8	13	55	15	15	408	71	23	15	3	58	3	1	5	4	0	0	0	10				50	3	35	186	14	0	2	3	110	97	77	36	502	107	340	170	185	877
458	CARDIGANSHIRE	Rural Districts	RDA	10025059		10455	6928	2380	12804	5590	449	920	99	8	27	218	11	20	2019	346	96	54	5	2508	0	0	0	1	0	0	0	104				71	7	59	605	132	0	0	23	298	84	135	29	535	65	387	147	176	878
458	CARMARTHENSHIRE	CARMARTHENSHIRE	CTOT	10152926		30360	26940	5685	44174	15361	1494	1956	163	78	145	731	93	128	5147	533	209	114	64	4019	875	0	23	12	6	0	7	344				471	120	310	2625	150	15	4	34	1132	256	635	368	506	55	344	106	148	879
458	CARMARTHENSHIRE	Ammanford	UD	10152926	10088811	852	1063	141	1615	354	61	26	9	0	6	33	3	6	141	4	2	2	4	7	8	0	0	1	1	0	0	11				29	3	13	67	1	3	0	0	47	5	18	17	415	57	184	72	117	880
458	CARMARTHENSHIRE	Carmarthen	MB	10152926	10119339	2523	1609	501	3116	1197	158	162	10	50	16	77	11	37	386	54	44	19	18	61	0	0	6	2	1	0	1	71				72	4	59	189	2	4	1	0	132	71	69	50	474	98	323	152	171	881
458	CARMARTHENSHIRE	Llanelly	UD	10152926	10040085	5582	5579	1015	9029	2626	264	257	16	15	29	188	45	28	666	83	36	22	21	15	475	0	9	5	1	0	5	5				155	75	97	575	7	3	1	3	264	44	153	106	470	47	253	79	102	882
458	CARMARTHENSHIRE	Other Urban Districts	UDA	10152926		2407	2105	504	3553	1104	165	194	20	5	18	81	10	36	389	40	24	16	8	46	46	0	0	2	1	0	1	18				60	4	32	235	12	0	2	2	166	63	92	34	459	78	385	138	138	883
458	CARMARTHENSHIRE	Rural Districts	RDA	10152926		18996	16584	3524	26861	10080	846	1317	108	8	76	352	24	21	3565	352	103	55	13	3890	346	0	8	2	2	0	0	239				155	34	109	1559	128	5	0	29	523	73	303	161	531	51	374	108	162	884
460	CARNARVONSHIRE	CARNARVONSHIRE	CTOT	10061430		25395	22306	6127	38999	11499	1459	1871	153	147	236	695	83	727	5176	293	346	140	111	1309	17	4	28	16	3	1	15	51				359	37	305	1265	196	5	8	16	916	1387	452	332	453	65	305	117	170	885
460	CARNARVONSHIRE	"Bangor, City of"	MB	10061430	10007630	2586	1907	551	3507	1199	154	184	17	20	26	96	20	71	495	42	49	20	13	6	0	0	8	1	0	0	2	4				66	7	37	160	6	1	1	4	95	117	63	90	464	81	334	138	189	886
460	CARNARVONSHIRE	Carnarvon	MB	10061430	10402682	2023	1564	506	2890	962	95	146	10	15	14	45	10	35	457	43	33	16	18	14	0	0	3	2	0	1	5	7				52	3	25	117	8	1	1	3	112	60	33	60	476	61	289	116	208	887
460	CARNARVONSHIRE	Conway	MB	10061430	10013525	1168	912	209	1580	585	66	58	8	25	12	28	5	32	270	9	17	11	11	13	15	4	1	3	1	0	8	2				8	1	17	57	1	1	1	2	40	39	39	28	501	72	278	111	243	888
460	CARNARVONSHIRE	Llandudno	UD	10061430	10060205	3099	1745	540	2873	1837	404	270	26	28	57	65	14	392	611	27	62	31	39	7	1	0	7	7	1	0	0	3				78	16	44	82	1	0	4	0	76	698	80	54	593	232	500	295	280	889
460	CARNARVONSHIRE	Other Urban Districts	UDA	10061430		4623	4038	1164	7094	2132	254	345	34	45	42	143	20	124	938	49	68	22	11	78	1	0	5	1	1	0	0	8				61	4	81	265	19	2	1	0	209	354	98	47	461	63	296	115	168	890
460	CARNARVONSHIRE	Rural Districts	RDA	10061430		11896	12140	3157	21055	4784	486	868	58	14	85	318	14	73	2405	123	117	40	19	1191	0	0	4	2	0	0	0	27				94	6	101	584	161	0	0	7	384	119	139	53	402	40	275	89	143	891
460	DENBIGHSHIRE	DENBIGHSHIRE	CTOT	10134857		26668	25050	5416	42524	11771	1336	1503	121	147	307	814	80	438	5811	281	324	125	117	1576	5	1	21	36	58	0	45	22				331	35	210	1203	65	5	5	40	864	747	455	321	441	53	278	93	183	892
460	DENBIGHSHIRE	Colwyn Bay and Colwyn	UD	10134857	10221080	3887	2103	659	4093	2136	205	215	14	30	72	106	21	291	906	22	91	23	29	19	0	0	4	4	0	0	2	6				59	6	38	120	5	1	3	2	89	488	50	55	550	97	326	152	328	893
460	DENBIGHSHIRE	Denbigh	MB	10134857	10214361	1565	1118	333	2194	669	65	88	7	55	29	41	12	1	337	22	26	11	2	35	0	0	1	0	0	0	2	1				19	0	15	84	6	0	0	1	46	12	28	29	427	58	264	105	235	894
460	DENBIGHSHIRE	Wrexham	MB	10134857	10323654	3307	3242	646	5173	1588	254	180	12	13	49	127	25	34	685	49	52	19	46	2	0	1	7	9	57	0	23	0				94	20	53	204	8	2	1	15	154	62	73	126	480	78	279	112	178	895
460	DENBIGHSHIRE	Other Urban Districts	UDA	10134857		2478	1797	589	3231	1242	190	201	16	8	37	88	9	68	562	61	53	19	20	42	0	0	4	0	0	0	9	8				52	0	31	143	2	0	1	16	134	130	77	43	501	106	341	164	212	896
460	DENBIGHSHIRE	Rural Districts	RDA	10134857		15431	16790	3189	27833	6136	622	819	72	41	120	452	13	44	3321	127	102	53	20	1478	5	0	5	23	1	0	9	7				107	9	73	652	44	2	0	6	441	55	227	68	398	37	257	72	158	897
460	FLINTSHIRE	FLINTSHIRE	CTOT	10001195		17192	15963	3739	27671	7275	890	1058	105	116	183	603	90	195	3374	196	203	48	45	825	23	4	7	12	0	0	135	336				165	15	116	757	35	3	2	10	641	481	309	189	423	56	283	99	164	898
460	FLINTSHIRE	Buckley	UD	10001195	10117434	812	1140	193	1858	215	42	30	5	0	4	31	9	0	104	7	3	1	1	10	0	0	0	0	0	0	0	0				8	1	1	40	3	0	0	1	34	2	17	5	265	37	155	54	75	899
460	FLINTSHIRE	Flint	MB	10001195	10019448	876	934	225	1591	348	50	46	4	0	4	27	7	1	102	5	5	1	6	19	0	0	0	2	0	0	27	92				12	3	7	40	0	0	0	0	38	9	21	12	397	54	204	83	87	900
460	FLINTSHIRE	Rhyl	UD	10001195	10301373	2497	1518	505	2793	1324	190	213	9	40	56	103	20	130	508	28	47	9	15	0	2	0	0	1	0	0	0	7				46	4	30	91	3	2	1	2	135	331	66	41	530	125	422	199	252	901
460	FLINTSHIRE	Other Urban Districts	UDA	10001195		2680	2447	564	4234	1120	176	161	13	9	31	123	17	39	518	41	15	13	8	20	16	2	4	1	0	0	2	78				38	0	36	105	5	1	1	4	137	78	50	52	418	72	285	112	165	902
460	FLINTSHIRE	Rural Districts	RDA	10001195		10327	9924	2252	17195	4268	432	608	74	67	88	319	37	25	2142	115	133	24	15	776	5	2	3	8	0	0	106	159				61	7	42	481	24	0	0	3	297	61	155	79	413	44	270	85	166	903
460	GLAMORGANSHIRE	GLAMORGANSHIRE	CTOT	10073893		107669	131825	18068	211342	37311	5162	3747	515	489	725	3497	448	555	16453	966	710	393	378	1507	1524	6	73	51	6	1	56	136				1872	290	1060	6975	156	34	61	134	3595	833	1549	1172	346	39	207	59	112	904
460	GLAMORGANSHIRE	Aberavon	MB	10073893	10375381	1612	1805	289	2913	618	111	64	3	0	10	42	7	11	192	14	8	10	4	0	166	0	0	4	1	0	1	3				30	10	9	85	1	0	0	0	71	19	42	50	383	61	221	84	94	905
460	GLAMORGANSHIRE	Aberdare	UD	10073893	10215547	7562	9285	1490	15427	2342	312	256	33	24	44	242	18	18	925	75	54	23	15	24	10	0	8	2	0	0	7	8				112	7	83	610	22	8	0	17	254	54	118	95	310	34	172	53	88	906
460	GLAMORGANSHIRE	Barry	UD	10073893	10114792	5335	6223	758	9931	1864	317	204	20	20	40	200	35	42	740	76	50	44	33	11	1	1	7	3	0	0	1	4				145	33	80	329	8	1	3	2	199	91	70	96	349	51	269	75	107	907
460	GLAMORGANSHIRE	Bridgend	UD	10073893	10116363	1481	1402	255	2291	691	98	58	9	29	16	51	18	18	265	17	49	12	20	4	1	0	4	0	1	0	3	1				49	26	17	74	1	0	1	3	63	26	39	30	467	70	227	94	161	908
460	GLAMORGANSHIRE	Briton Ferry	UD	10073893	10375411	1298	1519	252	2508	467	49	45	7	0	6	27	7	3	114	10	2	5	0	5	110	0	0	0	0	0	0	4				29	3	21	110	0	0	1	2	54	10	21	10	360	32	179	53	67	909
460	GLAMORGANSHIRE	Caerphilly	UD	10073893	10163766	4056	5805	623	8942	1186	221	135	24	6	31	125	11	20	593	26	7	19	7	45	9	0	0	2	0	0	2	1				60	6	40	205	4	0	4	3	163	21	57	51	292	38	217	55	95	910
460	GLAMORGANSHIRE	Gelligaer	UD	10073893	10070855	4251	6296	660	9613	1221	239	134	20	5	28	151	22	18	591	39	7	24	11	53	0	0	2	3	0	0	0	1				83	2	28	221	8	1	2	6	169	29	42	28	287	38	203	54	88	911
460	GLAMORGANSHIRE	Glyncorwg	UD	10073893	10085214	1111	1494	145	2386	279	61	24	4	0	8	30	1	1	124	7	1	5	3	20	0	0	0	0	0	0	0	1				15	0	9	77	0	0	2	1	32	1	16	6	251	41	166	52	77	912
460	GLAMORGANSHIRE	Maesteg	UD	10073893	10048850	3145	4422	513	6837	965	184	94	9	3	18	99	16	17	448	48	15	6	13	17	0	0	3	1	0	0	0	2				72	10	36	197	1	0	1	3	108	23	57	20	307	42	183	56	95	913
460	GLAMORGANSHIRE	Margam	UD	10073893	10376038	2149	2625	409	4252	799	58	74	11	5	19	61	6	15	270	10	25	8	8	32	103	0	1	0	0	0	0	11				49	7	34	150	2	0	0	4	50	13	11	26	372	22	181	44	91	914
460	GLAMORGANSHIRE	Mountain Ash	UD	10073893	10238225	5449	7454	844	11832	1509	266	140	21	7	36	213	11	23	676	34	27	20	5	15	0	0	9	2	1	0	0	4				71	7	48	342	9	2	4	0	182	32	62	52	277	36	166	49	83	915
460	GLAMORGANSHIRE	Neath	MB	10073893	10287698	2907	3103	573	5021	1253	169	140	13	9	17	71	16	30	438	39	36	18	15	3	142	2	3	0	0	0	5	26				84	8	36	203	5	1	1	5	139	32	92	73	431	54	244	84	122	916
460	GLAMORGANSHIRE	Ogmore and Garw	UD	10073893	10064661	3311	4647	469	7303	894	131	99	9	3	17	116	11	10	424	13	6	11	2	36	0	0	1	0	0	0	0	1				50	5	26	214	5	1	4	0	87	23	36	13	270	28	211	45	85	917
460	GLAMORGANSHIRE	Oystermouth	UD	10073893	10412936	1425	1085	267	1946	696	64	71	21	20	13	43	8	29	391	16	18	7	7	11	0	0	0	1	0	0	0	2				20	1	7	58	5	0	1	0	39	54	37	22	488	59	266	100	273	918
